gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,paperless_billing,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service_x,phone_service_x,multiple_lines,avg_monthly_gb_download,unlimited_data,referred_a_friend,number_of_referrals,cltv,churn_value,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,contract_One Year,contract_Two Year,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic
1,69,0,1,0,0,0,0,1,48.8,0.0,2555.05,0.0,0,0.0,2555.05,52,1,0,0,19,1,0,0,4865,0,1,0,0,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False
1,25,1,0,0,0,0,0,0,47.15,22.01,223.15,0.0,0,110.05,333.2,5,1,1,1,85,1,0,0,2857,1,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False
1,30,0,0,1,1,3,1,0,20.15,2.87,165.5,0.0,0,22.96,188.46,8,0,1,0,0,0,1,1,3899,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False
0,73,0,1,0,0,0,0,1,44.3,23.91,89.3,0.0,0,47.82,137.12,2,1,1,0,22,1,0,0,3805,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False
1,46,0,0,0,0,0,0,0,84.3,13.72,235.05,0.0,0,41.16,276.21,3,1,1,0,26,1,0,0,5828,0,0,1,0,0,0,1,1,False,False,False,True,False,False,False,False,True,False,True
1,40,0,0,0,0,0,0,0,59.55,11.85,1144.6,0.0,0,225.15,1369.75,19,1,1,1,18,1,0,0,3949,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,True,False,True,False
1,53,0,0,0,0,0,0,0,69.65,3.66,4908.25,0.0,0,263.52,5171.77,72,1,1,1,13,1,0,0,4262,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,76,0,1,1,0,0,1,0,36.1,0.0,2298.9,0.0,0,0.0,2298.9,63,1,0,0,7,1,1,2,5089,0,1,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,True,False
1,38,0,0,1,0,0,1,1,56.6,0.0,3789.2,0.0,0,0.0,3789.2,66,1,0,0,29,1,1,1,5500,0,1,1,1,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False
1,23,1,0,0,0,0,0,1,75.9,44.56,75.9,0.0,0,44.56,120.46,1,1,1,0,27,1,0,0,3389,1,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,True
0,24,1,0,0,0,0,0,1,79.2,15.29,4765.0,0.0,0,917.4,5682.4,60,1,1,1,48,1,0,0,5687,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True
0,43,0,0,1,1,3,1,0,45.0,0.0,2196.3,0.0,0,0.0,2196.3,48,1,0,0,22,1,1,3,5269,0,1,0,1,0,0,1,1,True,False,True,False,False,False,False,False,False,True,False
0,45,0,0,0,0,0,0,1,85.55,33.34,85.55,0.0,0,33.34,118.89,1,1,1,0,4,1,0,0,3967,1,0,0,1,0,1,0,0,False,False,True,False,False,False,False,False,True,False,True
1,49,0,0,0,0,0,0,1,93.35,48.93,1444.65,0.0,0,733.95,2178.6,15,1,1,1,15,1,0,0,5264,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,62,0,0,1,0,0,1,1,109.65,34.57,5405.8,0.0,0,1728.5,7134.3,50,1,1,1,13,1,1,4,4676,0,1,1,0,1,1,1,1,False,False,False,False,False,True,False,False,False,False,True
1,25,1,0,1,1,1,1,0,89.7,33.75,6339.3,0.0,0,2430.0,8769.3,72,1,1,1,30,1,1,10,4193,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,False
0,37,0,0,0,0,0,0,0,84.25,43.27,3847.6,0.0,100,1990.42,5938.02,46,1,1,1,21,0,0,0,3509,0,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True
0,35,0,0,1,1,1,1,0,92.65,30.0,6733.0,0.0,0,2160.0,8893.0,72,1,1,1,19,1,1,4,6342,0,1,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,True,False
1,37,0,0,1,1,3,1,0,19.7,34.28,19.7,0.0,0,34.28,53.98,1,0,1,0,0,0,1,2,2004,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,19,1,0,0,0,0,0,1,50.1,29.13,50.1,0.0,0,29.13,79.23,1,1,1,1,51,1,0,0,5617,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False
0,69,0,1,0,0,0,0,1,92.45,2.57,6140.85,0.0,0,172.19,6313.04,67,1,1,0,21,1,0,0,5857,0,1,1,0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,True
0,44,0,0,1,1,1,1,0,79.65,8.94,3870.3,0.0,0,429.12,4299.42,48,1,1,1,27,1,1,5,3246,0,0,1,0,1,1,1,1,False,True,False,True,False,False,False,False,False,True,False
0,19,1,0,0,0,0,0,1,109.9,41.91,7624.2,0.0,0,3017.52,10641.72,72,1,1,0,73,1,0,0,5234,0,1,1,1,1,1,1,1,False,True,False,True,False,False,False,False,False,False,True
1,64,0,0,1,0,0,1,1,81.4,41.34,4354.45,0.0,0,2149.68,6504.13,52,1,1,1,24,1,1,6,4628,0,1,1,1,1,0,1,1,True,False,True,False,False,True,False,False,False,False,False
0,44,0,0,1,1,3,1,0,50.55,46.9,3431.75,0.0,0,3142.3,6574.05,67,1,1,0,28,1,1,1,5122,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,False,False
0,58,0,0,1,0,0,1,1,81.05,16.85,2227.1,0.0,0,471.8,2698.9,28,1,1,0,13,1,1,1,5201,1,0,0,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,True
0,29,1,0,1,1,1,1,0,62.45,33.28,2045.55,0.0,0,1064.96,3110.51,32,1,1,1,51,1,1,9,5442,0,0,1,1,0,0,0,1,False,False,False,False,False,False,True,False,False,True,False
0,80,0,1,1,0,0,1,1,75.2,7.02,1929.35,0.0,0,189.54,2118.89,27,1,1,0,25,1,1,2,4517,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
1,22,1,0,0,0,0,0,0,90.4,31.48,268.45,0.0,0,94.44,362.89,3,1,1,0,73,1,0,0,5625,0,0,1,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,22,1,0,0,0,0,0,1,85.65,40.43,181.5,0.0,0,80.86,262.36,2,1,1,1,27,1,0,0,3878,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False
0,50,0,0,0,1,2,0,1,72.9,35.49,651.4,0.0,0,319.41,970.81,9,1,1,0,11,1,0,0,3585,1,0,0,1,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False
1,53,0,0,1,1,2,1,1,70.5,44.49,3486.65,0.0,0,2224.5,5711.15,50,1,1,1,28,1,1,10,4022,0,1,0,0,1,1,0,0,False,True,True,False,False,True,False,False,False,False,False
0,45,0,0,1,1,2,1,0,20.1,31.03,1389.6,0.0,0,2203.13,3592.73,71,0,1,0,0,0,1,1,5043,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
1,76,0,1,1,0,0,1,1,74.9,47.34,2303.35,0.0,0,1514.88,3818.23,32,1,1,1,10,1,1,2,4105,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True
0,57,0,0,1,1,3,1,0,100.7,27.27,1522.7,0.0,0,436.32,1959.02,16,1,1,0,76,1,1,10,3337,0,1,0,1,0,1,1,1,False,False,False,False,False,False,False,True,False,False,True
0,45,0,0,1,1,3,1,1,105.65,17.79,6717.9,0.0,0,1191.93,7909.83,67,1,1,1,22,1,1,8,6383,0,0,0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,True
1,43,0,0,1,1,1,1,1,114.3,15.94,8058.55,0.0,0,1147.68,9206.23,72,1,1,1,13,1,1,1,5879,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
0,41,0,0,0,0,0,0,0,19.75,24.63,58.85,0.0,0,73.89,132.74,3,0,1,0,0,0,0,0,2647,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False
1,22,1,0,1,1,3,1,0,24.35,48.02,538.5,0.0,0,1104.46,1642.96,23,0,1,1,0,0,1,1,4031,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False
1,62,0,0,1,1,2,1,0,69.85,28.37,5102.35,25.24,0,2042.64,7119.75,72,1,1,1,18,1,1,1,6233,0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False
1,21,1,0,1,1,2,1,0,58.85,0.0,465.7,0.0,0,0.0,465.7,7,1,0,0,47,1,1,9,3332,0,1,1,1,0,1,1,1,False,False,False,False,True,False,False,False,True,False,False
1,49,0,0,1,1,3,1,1,54.4,1.56,475.1,0.0,0,12.48,487.58,8,1,1,0,57,1,1,10,4854,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,True,False
1,33,0,0,1,1,4,1,0,50.55,0.0,3364.55,0.0,110,0.0,3474.55,66,1,0,0,23,0,1,9,4652,0,0,0,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False
1,30,0,0,0,0,0,0,0,21.05,34.26,113.85,0.0,0,171.3,285.15,5,0,1,0,0,0,0,0,2604,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,38,0,0,0,1,1,0,1,103.7,44.33,5036.3,0.0,0,2172.17,7208.47,49,1,1,1,11,1,0,0,5340,1,0,1,1,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True
1,56,0,0,1,0,0,1,1,19.95,38.36,1234.8,0.0,0,2416.68,3651.48,63,0,1,0,0,0,1,2,5151,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False
0,70,0,1,1,1,1,1,1,29.3,0.0,355.9,0.0,0,0.0,355.9,12,1,0,0,14,1,1,1,3353,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,True,False,True,False
1,54,0,0,1,1,6,1,1,54.75,36.19,1510.3,0.0,0,977.13,2487.43,27,1,1,0,53,1,1,5,3519,0,1,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False
0,57,0,0,0,0,0,0,0,60.55,44.81,1982.6,0.0,0,1568.35,3550.95,35,1,1,0,20,1,0,0,3463,0,1,1,1,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
0,40,0,0,1,1,2,1,1,86.2,4.33,4524.05,0.0,0,233.82,4757.87,54,1,1,1,12,1,1,7,6275,0,0,1,1,1,1,1,1,False,False,False,True,False,True,False,False,False,True,False
1,56,0,0,0,0,0,0,1,95.45,5.59,95.45,0.0,0,5.59,101.04,1,1,1,1,2,1,0,0,5962,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,38,0,0,0,0,0,0,1,63.95,13.96,318.1,0.0,0,69.8,387.9,5,1,1,0,5,1,0,0,3099,0,0,0,1,1,1,0,0,False,False,True,False,False,False,False,False,True,True,False
1,61,0,0,0,0,0,0,1,65.35,41.79,1231.85,0.0,60,794.01,2085.86,19,1,1,0,6,0,0,0,2051,0,0,1,0,1,0,1,1,True,False,False,False,False,False,False,False,False,True,False
1,35,0,0,1,1,2,1,0,50.2,0.0,2554.0,27.01,0,0.0,2526.99,52,1,0,0,17,1,1,1,5396,0,0,1,1,1,1,0,0,False,True,False,False,True,False,False,False,False,True,False
0,61,0,0,1,1,3,1,1,63.8,0.0,4684.3,0.0,0,0.0,4684.3,72,1,0,0,22,1,1,8,6107,0,1,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,True,False
1,50,0,0,0,0,0,0,1,20.05,14.91,614.45,9.73,0,477.12,1081.84,32,0,1,0,0,0,0,0,3398,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
0,47,0,0,1,0,0,1,0,101.15,16.88,842.9,0.0,0,135.04,977.94,8,1,1,0,6,1,1,1,2750,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,35,0,0,0,0,0,0,0,65.0,37.55,2531.8,0.0,140,1539.55,4211.35,41,1,1,1,30,0,0,0,5043,0,0,0,1,0,0,1,1,True,False,False,False,True,True,False,False,False,True,False
1,32,0,0,0,0,0,0,1,19.25,21.01,86.05,0.0,0,105.05,191.1,5,0,1,0,0,0,0,0,3056,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,54,0,0,0,1,1,0,1,36.05,0.0,402.6,0.0,100,0.0,502.6,11,1,0,0,17,0,0,0,4265,0,1,0,0,1,0,0,0,True,False,False,False,True,False,False,False,False,True,False
1,61,0,0,0,0,0,0,1,96.1,31.09,453.4,0.0,0,155.45,608.85,5,1,1,0,11,1,0,0,4192,1,0,0,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,62,0,0,0,0,0,0,0,19.05,41.51,326.65,0.0,0,664.16,990.81,16,0,1,0,0,0,0,0,4336,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False
1,80,0,1,0,0,0,0,0,105.75,6.1,7382.85,0.0,0,433.1,7815.95,71,1,1,1,9,1,0,0,4921,0,0,1,0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,True
0,23,1,0,0,0,0,0,1,40.4,0.0,422.6,0.0,0,0.0,422.6,11,1,0,0,59,1,0,0,2133,0,0,1,1,1,0,0,0,True,False,True,False,False,False,False,False,False,True,False
0,63,0,0,1,0,0,1,1,99.15,49.33,6010.05,0.0,0,3009.13,9019.18,61,1,1,1,7,1,1,1,5612,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,50,0,0,1,0,0,1,1,84.8,23.06,6046.1,0.0,0,1637.26,7683.36,71,1,1,0,6,1,1,2,5643,0,1,1,1,1,1,1,1,True,False,False,False,False,False,False,False,False,False,False
1,56,0,0,0,0,0,0,0,19.85,40.74,178.8,0.0,0,366.66,545.46,9,0,1,0,0,0,0,0,2788,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,63,0,0,0,0,0,0,1,49.45,39.16,314.6,0.0,0,234.96,549.56,6,1,1,0,8,1,0,0,3672,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
0,58,0,0,0,0,0,0,1,88.8,38.09,2274.35,0.0,50,990.34,3314.69,26,1,1,0,22,0,0,0,4910,1,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,True
0,29,1,0,0,0,0,0,0,55.15,6.98,322.9,0.0,0,41.88,364.78,6,1,1,0,30,0,0,0,5377,0,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False
1,54,0,0,0,0,0,0,0,84.8,30.57,888.75,0.0,0,336.27,1225.02,11,1,1,0,15,1,0,0,4924,0,0,0,1,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,25,1,0,1,0,0,1,1,80.55,43.67,80.55,0.0,0,43.67,124.22,1,1,1,0,73,0,1,1,4273,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,True
0,31,0,0,1,0,0,1,1,20.15,2.82,973.35,0.0,0,138.18,1111.53,49,0,1,0,0,0,1,10,5422,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False
0,25,1,0,1,1,2,1,1,58.7,11.47,168.6,0.0,0,34.41,203.01,3,1,1,0,51,1,1,9,3654,0,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,True,True,False
0,46,0,0,0,0,0,0,0,99.5,43.57,5424.25,0.0,0,2309.21,7733.46,53,1,1,0,13,1,0,0,4754,0,1,1,1,1,0,1,1,False,True,False,False,True,True,False,False,False,False,True
1,28,1,0,1,0,0,1,1,99.85,37.95,2331.3,0.0,0,872.85,3204.15,23,1,1,0,27,1,1,1,3425,1,1,0,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,63,0,0,0,0,0,0,0,45.35,25.49,89.5,0.0,0,50.98,140.48,2,1,1,0,9,1,0,0,3478,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False
1,37,0,0,0,0,0,0,1,48.55,11.35,48.55,0.0,0,11.35,59.9,1,1,1,0,9,1,0,0,5687,1,1,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False
1,44,0,0,0,1,1,0,1,26.4,33.87,121.25,0.0,0,101.61,222.86,3,0,1,1,0,0,0,0,4315,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
0,74,0,1,1,0,0,1,1,100.2,21.33,6851.65,0.0,0,1450.44,8302.09,68,1,1,1,24,1,1,1,4481,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,False
1,44,0,0,0,0,0,0,1,94.7,19.49,740.3,0.0,80,155.92,976.22,8,1,1,0,10,0,0,0,5811,1,0,0,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,21,1,0,1,0,0,1,1,97.65,16.66,6982.5,0.0,80,1166.2,8228.7,70,1,1,1,26,0,1,9,4252,0,0,0,1,0,1,1,1,True,False,False,True,False,False,False,False,False,False,True
1,62,0,0,1,1,3,1,0,100.0,17.29,3835.55,0.0,0,674.31,4509.86,39,1,1,1,75,1,1,9,5434,0,0,0,1,0,1,1,1,True,False,False,True,False,False,True,False,False,False,True
0,43,0,0,0,0,0,0,1,70.1,17.37,70.1,0.0,0,17.37,87.47,1,1,1,0,25,1,0,0,3706,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
0,40,0,0,0,0,0,0,1,97.9,30.18,315.3,0.0,0,90.54,405.84,3,1,1,0,7,1,0,0,4330,1,0,1,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,48,0,0,1,0,0,1,0,102.5,19.22,6157.6,0.0,0,1153.2,7310.8,60,1,1,1,4,1,1,8,4968,0,0,1,1,0,1,1,1,True,False,False,False,False,True,False,False,False,False,True
0,55,0,0,1,0,0,1,0,69.95,17.08,330.15,0.0,0,85.4,415.55,5,1,1,0,10,1,1,1,2969,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
1,77,0,1,0,0,0,0,1,81.35,9.22,233.7,0.0,0,27.66,261.36,3,1,1,1,14,1,0,0,2818,1,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,True
0,41,0,0,1,0,0,1,1,66.05,35.38,3462.1,44.53,150,1945.9,5513.47,55,1,1,1,13,0,0,0,5501,0,1,1,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False
1,43,0,0,0,0,0,0,1,61.2,0.0,4390.25,0.0,0,0.0,4390.25,72,1,0,0,6,1,0,0,4085,0,1,0,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False
1,69,0,1,1,0,0,1,0,74.4,5.27,5360.75,0.0,140,379.44,5880.19,72,1,1,0,9,0,1,7,5590,0,1,1,1,1,1,0,0,False,True,False,False,False,False,False,False,False,True,False
0,63,0,0,0,0,0,0,1,106.3,10.43,4443.45,0.0,130,427.63,5001.08,41,1,1,1,22,0,0,0,5383,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
1,38,0,0,0,0,0,0,0,39.6,0.0,2424.5,38.46,0,0.0,2386.04,60,1,0,0,25,1,0,0,5544,0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False
0,43,0,0,0,0,0,0,0,89.3,2.6,577.6,0.0,0,15.6,593.2,6,1,1,0,22,1,0,0,5800,1,0,0,0,0,1,1,1,False,False,False,True,False,False,False,False,False,False,True
0,29,1,0,1,0,0,1,1,108.9,2.0,4854.3,0.0,0,92.0,4946.3,46,1,1,1,48,1,1,6,5119,0,0,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
0,46,0,0,0,0,0,0,0,19.9,2.74,320.45,0.0,0,41.1,361.55,15,0,1,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,33,0,0,1,0,0,1,1,102.1,3.51,5885.4,0.0,100,203.58,6188.98,58,1,1,1,28,0,1,1,4415,1,0,0,1,1,1,1,1,False,False,True,False,False,False,False,False,False,False,True
1,60,0,0,1,1,3,1,0,19.6,34.04,426.65,0.0,0,782.92,1209.57,23,0,1,0,0,0,1,10,4617,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,70,0,1,1,0,0,1,1,98.9,47.95,2911.3,0.0,0,1486.45,4397.75,31,1,1,0,21,1,1,1,4050,1,0,0,1,1,1,1,0,False,False,False,True,False,False,True,False,False,False,True
1,54,0,0,1,0,0,1,1,45.9,12.95,521.9,0.0,0,142.45,664.35,11,1,1,0,6,1,1,1,3880,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False
0,80,0,1,0,0,0,0,1,99.9,17.33,5706.3,0.0,0,970.48,6676.78,56,1,1,1,16,1,0,0,5840,0,0,1,1,1,1,0,0,False,True,False,False,False,False,False,False,False,False,True
0,41,0,0,0,1,3,0,0,20.05,12.87,471.7,0.0,0,321.75,793.45,25,0,1,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False
0,38,0,0,0,0,0,0,0,64.35,0.0,4539.6,0.0,130,0.0,4669.6,68,1,0,0,28,0,0,0,4146,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False
0,48,0,0,0,0,0,0,0,19.65,26.03,830.25,0.0,0,1041.2,1871.45,40,0,1,0,0,0,0,0,3878,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
1,46,0,0,0,0,0,0,1,84.9,24.66,3067.2,0.0,0,887.76,3954.96,36,1,1,1,22,1,0,0,2455,1,0,0,0,0,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,22,1,0,0,0,0,0,1,108.15,27.69,3432.9,0.0,0,886.08,4318.98,32,1,1,1,73,1,0,0,2541,1,1,1,0,1,1,1,1,False,False,True,False,False,False,True,False,False,False,True
1,28,1,0,1,1,3,1,0,86.85,10.11,6263.8,0.0,0,717.81,6981.61,71,1,1,1,59,1,1,10,6452,0,1,1,1,1,1,1,1,False,True,False,False,False,False,False,False,False,True,False
1,58,0,0,1,0,0,1,1,102.55,10.11,1742.5,0.0,0,171.87,1914.37,17,1,1,1,2,1,1,2,3803,0,0,1,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,True
1,55,0,0,1,0,0,1,0,78.2,31.79,1468.75,0.0,0,572.22,2040.97,18,1,1,0,19,1,1,6,2831,0,0,0,1,1,0,0,0,False,False,False,True,False,False,False,True,False,False,True
0,52,0,0,0,0,0,0,0,91.2,11.73,3382.3,0.0,0,434.01,3816.31,37,1,1,1,30,0,0,0,5135,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
1,42,0,0,0,0,0,0,0,19.35,44.34,46.35,0.0,0,88.68,135.03,2,0,1,0,0,0,0,0,5863,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False
0,56,0,0,1,1,2,1,1,70.4,12.94,1992.2,0.0,0,362.32,2354.52,28,1,1,0,24,1,1,6,5195,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True
1,34,0,0,0,0,0,0,0,39.55,0.0,373.0,0.0,0,0.0,373.0,9,1,0,0,19,1,0,0,3755,0,1,1,1,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False
0,63,0,0,0,0,0,0,0,50.15,38.33,50.15,0.0,50,38.33,138.48,1,1,1,0,24,0,0,0,4421,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,True,False
1,59,0,0,1,0,0,1,1,20.4,23.46,1414.45,0.0,0,1524.9,2939.35,65,0,1,0,0,0,1,1,5368,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False
0,62,0,0,0,0,0,0,0,44.6,15.59,122.7,0.0,0,46.77,169.47,3,1,1,0,27,1,0,0,3122,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False
0,31,0,0,0,0,0,0,1,34.7,0.0,34.7,0.0,0,0.0,34.7,1,1,0,0,8,1,0,0,4476,1,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,True,True,False
1,24,1,0,1,0,0,1,1,93.6,41.33,3366.05,16.56,0,1487.88,4837.37,36,1,1,0,41,1,1,3,2701,0,1,0,0,0,1,1,1,False,False,False,True,False,False,True,False,False,False,True
1,21,1,0,0,0,0,0,1,90.6,38.69,1943.2,4.73,0,889.87,2828.34,23,1,1,1,69,1,0,0,4359,1,0,0,0,1,1,0,1,False,False,False,True,False,False,False,False,False,False,False
1,21,1,0,1,1,3,1,1,57.95,42.58,1271.8,0.0,0,936.76,2208.56,22,1,1,0,82,1,1,9,5036,0,1,1,0,1,0,0,1,False,False,False,False,True,False,False,True,False,True,False
0,56,0,0,1,0,0,1,0,112.1,4.56,7965.95,18.88,0,328.32,8275.39,72,1,1,1,18,1,1,1,4272,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,False,True
0,31,0,0,1,0,0,1,0,88.25,17.91,1460.65,0.0,0,304.47,1765.12,17,1,1,1,9,1,1,7,4041,1,0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,True
0,20,1,0,0,0,0,0,0,85.8,10.6,272.2,0.0,0,31.8,304.0,3,1,1,0,73,1,0,0,5641,1,0,0,0,1,0,1,1,False,False,False,True,False,False,False,False,False,False,True
1,31,0,0,1,0,0,1,0,60.3,17.22,3563.8,0.0,0,998.76,4562.56,58,1,1,0,21,1,1,1,4026,1,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False
1,60,0,0,1,0,0,1,0,81.35,45.25,5398.6,0.0,0,3031.75,8430.35,67,1,1,0,18,1,1,1,4219,0,1,1,1,0,1,1,1,False,True,True,False,False,False,False,False,False,True,False
1,72,0,1,0,0,0,0,1,99.85,35.0,3343.15,0.0,0,1190.0,4533.15,34,1,1,0,12,1,0,0,5626,0,0,1,1,0,1,1,0,True,False,False,True,False,False,False,False,False,False,True
1,56,0,0,0,0,0,0,0,20.0,4.42,198.7,0.0,0,44.2,242.9,10,0,1,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False
0,42,0,0,0,0,0,0,1,85.35,18.47,5897.4,0.0,0,1274.43,7171.83,69,1,1,1,28,1,0,0,6499,0,1,0,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False
1,38,0,0,0,0,0,0,0,62.05,0.0,2511.55,0.0,0,0.0,2511.55,40,1,0,0,19,1,0,0,2290,0,1,1,1,0,1,1,1,True,False,True,False,False,False,False,False,False,False,False
1,64,0,0,0,0,0,0,0,64.4,12.6,1398.6,0.0,0,252.0,1650.6,20,1,1,0,29,1,0,0,2120,0,1,0,1,0,0,1,1,False,False,True,False,False,False,False,True,False,True,False
0,61,0,0,1,1,1,1,0,19.4,47.5,967.85,0.0,0,2185.0,3152.85,46,0,1,0,0,0,1,9,2320,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False
0,28,1,0,1,0,0,1,1,74.4,9.79,139.4,0.0,0,19.58,158.98,2,1,1,0,41,1,1,1,4263,1,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True
0,76,0,1,1,1,2,1,1,70.45,15.28,70.45,0.0,0,15.28,85.73,1,1,1,0,30,1,1,1,3964,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True
